time,Mains Phase L3,Mains Phase L3-,PV sur phase L1,PV sur phase L1-,PV sur phase L2,PV sur phase L2-,P_cons,P_prod,P_tot
2021-10-29 00:02:00+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:02:08+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:02:16+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:02:24+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:02:32+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:02:40+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:02:48+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:02:56+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:03:04+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:03:12+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:03:20+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:03:28+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:03:36+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:03:44+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:03:52+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:04:00+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:04:08+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:04:16+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:04:24+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:04:32+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:04:40+02:00,0.0,0.0,0.0,10.999999999967258,0.0,0.0,0.0,10.999999999967258,-10.999999999967258
2021-10-29 00:04:48+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:04:56+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:05:04+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:05:12+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:05:20+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:05:28+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:05:36+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:05:44+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:05:52+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:06:00+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:06:08+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:06:16+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:06:24+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:06:32+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:06:40+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:06:48+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:06:56+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:07:04+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:07:12+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:07:20+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:07:28+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:07:36+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:07:44+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:07:52+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:08:00+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:08:08+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:08:16+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:08:24+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:08:32+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:08:40+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:08:48+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:08:56+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:09:04+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:09:12+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:09:20+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:09:28+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:09:36+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:09:44+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:09:52+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:10:00+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:10:08+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:10:16+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:10:24+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:10:32+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:10:40+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:10:48+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:10:56+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:11:04+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:11:12+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:11:20+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:11:28+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:11:36+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:11:44+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:11:52+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:12:00+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:12:08+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:12:16+02:00,0.0,0.0,0.999999996565748,9.999999999990905,0.0,0.0,0.999999996565748,9.999999999990905,-9.000000003425157
2021-10-29 00:12:24+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:12:32+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:12:40+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:12:48+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:12:56+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:13:04+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:13:12+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:13:20+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:13:28+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:13:36+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:13:44+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:13:52+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:14:00+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:14:08+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:14:16+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:14:24+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:14:32+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:14:40+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:14:48+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:14:56+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:15:04+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:15:12+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:15:20+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:15:28+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:15:36+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:15:44+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:15:52+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:16:00+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:16:08+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:16:16+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:16:24+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:16:32+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:16:40+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:16:48+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:16:56+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:17:04+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:17:12+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:17:20+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:17:28+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:17:36+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:17:44+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:17:52+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:18:00+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:18:08+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:18:16+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:18:24+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:18:32+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:18:40+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:18:48+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:18:56+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:19:04+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:19:12+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:19:20+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:19:28+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:19:36+02:00,0.0,0.0,0.0,10.999999999967258,0.0,0.0,0.0,10.999999999967258,-10.999999999967258
2021-10-29 00:19:44+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:19:52+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:20:00+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:20:08+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:20:16+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:20:24+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:20:32+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:20:40+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:20:48+02:00,0.0,0.0,0.0,10.999999999967258,0.0,0.0,0.0,10.999999999967258,-10.999999999967258
2021-10-29 00:20:56+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:21:04+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:21:12+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:21:20+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:21:28+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:21:36+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:21:44+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:21:52+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:22:00+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:22:08+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:22:16+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:22:24+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:22:32+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:22:40+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:22:48+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:22:56+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:23:04+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:23:12+02:00,0.0,0.0,0.0,10.999999999967258,0.0,0.0,0.0,10.999999999967258,-10.999999999967258
2021-10-29 00:23:20+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:23:28+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:23:36+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:23:44+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:23:52+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:24:00+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:24:08+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:24:16+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:24:24+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:24:32+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:24:40+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:24:48+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:24:56+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:25:04+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:25:12+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:25:20+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:25:28+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:25:36+02:00,0.0,0.0,0.0,10.999999999967258,0.0,0.0,0.0,10.999999999967258,-10.999999999967258
2021-10-29 00:25:44+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:25:52+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:26:00+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:26:08+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:26:16+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:26:24+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:26:32+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:26:40+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:26:48+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:26:56+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:27:04+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:27:12+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:27:20+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:27:28+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
2021-10-29 00:27:36+02:00,0.0,0.0,0.0,9.999999999990905,0.0,0.0,0.0,9.999999999990905,-9.999999999990905
2021-10-29 00:27:44+02:00,0.0,0.0,0.0,9.000000000014552,0.0,0.0,0.0,9.000000000014552,-9.000000000014552
